region_league_id,region,league_name,url
SIERRA_LEONE_PREMIER_LEAGUE___ROUND_14,SIERRA LEONE,PREMIER LEAGUE - ROUND 14,https://www.flashscore.com/football/
CYPRUS_CYPRUS_LEAGUE___ROUND_15,CYPRUS,CYPRUS LEAGUE - ROUND 15,https://www.flashscore.com/football/
BRAZIL_COPA_ALAGOAS___ROUND_2,BRAZIL,COPA ALAGOAS - ROUND 2,https://www.flashscore.com/football/
SCOTLAND_PREMIERSHIP___ROUND_25,SCOTLAND,PREMIERSHIP - ROUND 25,https://www.flashscore.com/football/
EL_SALVADOR_PRIMERA_DIVISION___CLAUSURA___ROUND_5,EL SALVADOR,PRIMERA DIVISION - CLAUSURA - ROUND 5,https://www.flashscore.com/football/
NICARAGUA_LIGA_PRIMERA___CLAUSURA___ROUND_4,NICARAGUA,LIGA PRIMERA - CLAUSURA - ROUND 4,https://www.flashscore.com/football/
JAMAICA_PREMIER_LEAGUE___ROUND_17,JAMAICA,PREMIER LEAGUE - ROUND 17,https://www.flashscore.com/football/
SOUTH_AMERICA_SOUTH_AMERICAN_CHAMPIONSHIP_WOMEN_U20,SOUTH AMERICA,SOUTH AMERICAN CHAMPIONSHIP WOMEN U20,https://www.flashscore.com/football/
BRAZIL_SERIE_A_BETANO___ROUND_2,BRAZIL,SERIE A BETANO - ROUND 2,https://www.flashscore.com/football/
MEXICO_LIGA_MX_WOMEN___CLAUSURA___ROUND_7,MEXICO,LIGA MX WOMEN - CLAUSURA - ROUND 7,https://www.flashscore.com/football/
COLOMBIA_PRIMERA_A___APERTURA___ROUND_4,COLOMBIA,PRIMERA A - APERTURA - ROUND 4,https://www.flashscore.com/football/
IRAN_PERSIAN_GULF_PRO_LEAGUE___ROUND_20,IRAN,PERSIAN GULF PRO LEAGUE - ROUND 20,https://www.flashscore.com/football/
UNITED_ARAB_EMIRATES_UAE_LEAGUE___ROUND_15,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 15,https://www.flashscore.com/football/
KUWAIT_PREMIER_LEAGUE___ROUND_13,KUWAIT,PREMIER LEAGUE - ROUND 13,https://www.flashscore.com/football/
SEYCHELLES_PREMIER_LEAGUE___ROUND_10,SEYCHELLES,PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/football/
SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE___ROUND_21,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 21,https://www.flashscore.com/football/
SAUDI_ARABIA_PREMIER_LEAGUE_WOMEN___ROUND_9,SAUDI ARABIA,PREMIER LEAGUE WOMEN - ROUND 9,https://www.flashscore.com/football/
BURKINA_FASO_PREMIER_LEAGUE___ROUND_18,BURKINA FASO,PREMIER LEAGUE - ROUND 18,https://www.flashscore.com/football/
GUINEA_LIGUE_1___ROUND_14,GUINEA,LIGUE 1 - ROUND 14,https://www.flashscore.com/football/
NORTH_&_CENTRAL_AMERICA_WORLD_CUP_U17___QUALIFICATION___ROUND_1,NORTH & CENTRAL AMERICA,WORLD CUP U17 - QUALIFICATION - ROUND 1,https://www.flashscore.com/football/
ICELAND_LEAGUE_CUP_WOMEN___ROUND_1,ICELAND,LEAGUE CUP WOMEN - ROUND 1,https://www.flashscore.com/football/
NORTH_&_CENTRAL_AMERICA_WORLD_CUP_U17___QUALIFICATION___ROUND_2,NORTH & CENTRAL AMERICA,WORLD CUP U17 - QUALIFICATION - ROUND 2,https://www.flashscore.com/football/
ENGLAND_LEAGUE_TWO___ROUND_31,ENGLAND,LEAGUE TWO - ROUND 31,https://www.flashscore.com/football/
BRAZIL_GAUCHO___RELEGATION___ROUND_1,BRAZIL,GAUCHO - RELEGATION - ROUND 1,https://www.flashscore.com/football/
BRAZIL_PAULISTA___ROUND_6,BRAZIL,PAULISTA - ROUND 6,https://www.flashscore.com/football/
COLOMBIA_PRIMERA_A___APERTURA___ROUND_9,COLOMBIA,PRIMERA A - APERTURA - ROUND 9,https://www.flashscore.com/football/
AUSTRALIA_A_LEAGUE_WOMEN___ROUND_16,AUSTRALIA,A-LEAGUE WOMEN - ROUND 16,https://www.flashscore.com/football/
AUSTRALIA_A_LEAGUE___ROUND_16,AUSTRALIA,A-LEAGUE - ROUND 16,https://www.flashscore.com/football/
AUSTRALIA_NPL_NSW___ROUND_1,AUSTRALIA,NPL NSW - ROUND 1,https://www.flashscore.com/football/
INDONESIA_SUPER_LEAGUE___ROUND_20,INDONESIA,SUPER LEAGUE - ROUND 20,https://www.flashscore.com/football/
JAPAN_J1_LEAGUE___ROUND_1,JAPAN,J1 LEAGUE - ROUND 1,https://www.flashscore.com/football/
AUSTRALIA_NSW_LEAGUE_ONE___ROUND_1,AUSTRALIA,NSW LEAGUE ONE - ROUND 1,https://www.flashscore.com/football/
TANZANIA_LIGI_KUU_BARA___ROUND_15,TANZANIA,LIGI KUU BARA - ROUND 15,https://www.flashscore.com/football/
SINGAPORE_PREMIER_LEAGUE___ROUND_10,SINGAPORE,PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/football/
FINLAND_YKKOSLIIGACUP,FINLAND,YKKOSLIIGACUP,https://www.flashscore.com/football/
SYRIA_PREMIER_LEAGUE___ROUND_7,SYRIA,PREMIER LEAGUE - ROUND 7,https://www.flashscore.com/football/
ALBANIA_ABISSNET_SUPERIORE___ROUND_23,ALBANIA,ABISSNET SUPERIORE - ROUND 23,https://www.flashscore.com/football/
LEBANON_PREMIER_LEAGUE___ROUND_14,LEBANON,PREMIER LEAGUE - ROUND 14,https://www.flashscore.com/football/
BURUNDI_PRIMUS_LEAGUE___ROUND_20,BURUNDI,PRIMUS LEAGUE - ROUND 20,https://www.flashscore.com/football/
DR_CONGO_LIGUE_1___ROUND_21,DR CONGO,LIGUE 1 - ROUND 21,https://www.flashscore.com/football/
ISRAEL_LEUMIT_LEAGUE___ROUND_22,ISRAEL,LEUMIT LEAGUE - ROUND 22,https://www.flashscore.com/football/
ITALY_PRIMAVERA_1___ROUND_24,ITALY,PRIMAVERA 1 - ROUND 24,https://www.flashscore.com/football/
KENYA_PREMIER_LEAGUE___ROUND_20,KENYA,PREMIER LEAGUE - ROUND 20,https://www.flashscore.com/football/
ZAMBIA_SUPER_LEAGUE___ROUND_18,ZAMBIA,SUPER LEAGUE - ROUND 18,https://www.flashscore.com/football/
BULGARIA_EFBET_LEAGUE___ROUND_20,BULGARIA,EFBET LEAGUE - ROUND 20,https://www.flashscore.com/football/
EUROPE_ATLANTIC_CUP,EUROPE,ATLANTIC CUP,https://www.flashscore.com/football/
JORDAN_PREMIER_LEAGUE___ROUND_14,JORDAN,PREMIER LEAGUE - ROUND 14,https://www.flashscore.com/football/
OMAN_PROFESSIONAL_LEAGUE___ROUND_13,OMAN,PROFESSIONAL LEAGUE - ROUND 13,https://www.flashscore.com/football/
MAURITIUS_SUPER_LEAGUE___ROUND_10,MAURITIUS,SUPER LEAGUE - ROUND 10,https://www.flashscore.com/football/
BOSNIA_AND_HERZEGOVINA_WWIN_LIGA_BIH___ROUND_20,BOSNIA AND HERZEGOVINA,WWIN LIGA BIH - ROUND 20,https://www.flashscore.com/football/
ROMANIA_SUPERLIGA___ROUND_26,ROMANIA,SUPERLIGA - ROUND 26,https://www.flashscore.com/football/
MALI_PREMIERE_DIVISION___ROUND_13,MALI,PREMIERE DIVISION - ROUND 13,https://www.flashscore.com/football/
HUNGARY_NB_I.___ROUND_21,HUNGARY,NB I. - ROUND 21,https://www.flashscore.com/football/
CROATIA_HNL___ROUND_21,CROATIA,HNL - ROUND 21,https://www.flashscore.com/football/
POLAND_EKSTRAKLASA___ROUND_20,POLAND,EKSTRAKLASA - ROUND 20,https://www.flashscore.com/football/
POLAND_DIVISION_1___ROUND_20,POLAND,DIVISION 1 - ROUND 20,https://www.flashscore.com/football/
GERMANY_2._BUNDESLIGA___ROUND_21,GERMANY,2. BUNDESLIGA - ROUND 21,https://www.flashscore.com/football/
GERMANY_BUNDESLIGA_WOMEN___ROUND_17,GERMANY,BUNDESLIGA WOMEN - ROUND 17,https://www.flashscore.com/football/
DENMARK_SUPERLIGA___ROUND_19,DENMARK,SUPERLIGA - ROUND 19,https://www.flashscore.com/football/
GERMANY_3._LIGA___ROUND_23,GERMANY,3. LIGA - ROUND 23,https://www.flashscore.com/football/
PORTUGAL_LIGA_PORTUGAL_2___ROUND_21,PORTUGAL,LIGA PORTUGAL 2 - ROUND 21,https://www.flashscore.com/football/
SPAIN_PRIMERA_RFEF___GROUP_1___ROUND_23,SPAIN,PRIMERA RFEF - GROUP 1 - ROUND 23,https://www.flashscore.com/football/
FRANCE_NATIONAL___ROUND_20,FRANCE,NATIONAL - ROUND 20,https://www.flashscore.com/football/
ICELAND_LEAGUE_CUP___ROUND_2,ICELAND,LEAGUE CUP - ROUND 2,https://www.flashscore.com/football/
NETHERLANDS_EREDIVISIE___ROUND_22,NETHERLANDS,EREDIVISIE - ROUND 22,https://www.flashscore.com/football/
SWITZERLAND_CHALLENGE_LEAGUE___ROUND_21,SWITZERLAND,CHALLENGE LEAGUE - ROUND 21,https://www.flashscore.com/football/
AFRICA_CAF_CHAMPIONS_LEAGUE___ROUND_5,AFRICA,CAF CHAMPIONS LEAGUE - ROUND 5,https://www.flashscore.com/football/
BELGIUM_CHALLENGER_PRO_LEAGUE___ROUND_24,BELGIUM,CHALLENGER PRO LEAGUE - ROUND 24,https://www.flashscore.com/football/
FRANCE_LIGUE_2___ROUND_22,FRANCE,LIGUE 2 - ROUND 22,https://www.flashscore.com/football/
NETHERLANDS_EERSTE_DIVISIE___ROUND_26,NETHERLANDS,EERSTE DIVISIE - ROUND 26,https://www.flashscore.com/football/
GERMANY_BUNDESLIGA___ROUND_21,GERMANY,BUNDESLIGA - ROUND 21,https://www.flashscore.com/football/
ITALY_SERIE_B___ROUND_23,ITALY,SERIE B - ROUND 23,https://www.flashscore.com/football/
AUSTRIA_BUNDESLIGA___ROUND_18,AUSTRIA,BUNDESLIGA - ROUND 18,https://www.flashscore.com/football/
ITALY_SERIE_C___GROUP_C___ROUND_25,ITALY,SERIE C - GROUP C - ROUND 25,https://www.flashscore.com/football/
SPAIN_LALIGA2___ROUND_25,SPAIN,LALIGA2 - ROUND 25,https://www.flashscore.com/football/
FRANCE_LIGUE_1___ROUND_21,FRANCE,LIGUE 1 - ROUND 21,https://www.flashscore.com/football/
BELGIUM_JUPILER_PRO_LEAGUE___ROUND_24,BELGIUM,JUPILER PRO LEAGUE - ROUND 24,https://www.flashscore.com/football/
ITALY_SERIE_A___ROUND_24,ITALY,SERIE A - ROUND 24,https://www.flashscore.com/football/
IRELAND_PREMIER_DIVISION___ROUND_1,IRELAND,PREMIER DIVISION - ROUND 1,https://www.flashscore.com/football/
WALES_CYMRU_PREMIER___RELEGATION_GROUP___ROUND_24,WALES,CYMRU PREMIER - RELEGATION GROUP - ROUND 24,https://www.flashscore.com/football/
WALES_CYMRU_PREMIER___CHAMPIONSHIP_GROUP___ROUND_24,WALES,CYMRU PREMIER - CHAMPIONSHIP GROUP - ROUND 24,https://www.flashscore.com/football/
WALES_CYMRU_NORTH___ROUND_27,WALES,CYMRU NORTH - ROUND 27,https://www.flashscore.com/football/
ENGLAND_PREMIER_LEAGUE___ROUND_25,ENGLAND,PREMIER LEAGUE - ROUND 25,https://www.flashscore.com/football/
GIBRALTAR_NATIONAL_LEAGUE___ROUND_20,GIBRALTAR,NATIONAL LEAGUE - ROUND 20,https://www.flashscore.com/football/
SPAIN_LALIGA___ROUND_23,SPAIN,LALIGA - ROUND 23,https://www.flashscore.com/football/
PERU_LIGA_1___APERTURA___ROUND_2,PERU,LIGA 1 - APERTURA - ROUND 2,https://www.flashscore.com/football/
PORTUGAL_LIGA_3___PROMOTION_GROUP___ROUND_1,PORTUGAL,LIGA 3 - PROMOTION GROUP - ROUND 1,https://www.flashscore.com/football/
ENGLAND_CHAMPIONSHIP___ROUND_31,ENGLAND,CHAMPIONSHIP - ROUND 31,https://www.flashscore.com/football/
CHILE_COPA_CHILE___ROUND_2,CHILE,COPA CHILE - ROUND 2,https://www.flashscore.com/football/
SPAIN_PRIMERA_RFEF___GROUP_2___ROUND_23,SPAIN,PRIMERA RFEF - GROUP 2 - ROUND 23,https://www.flashscore.com/football/
PARAGUAY_COPA_DE_PRIMERA___APERTURA___ROUND_4,PARAGUAY,COPA DE PRIMERA - APERTURA - ROUND 4,https://www.flashscore.com/football/
URUGUAY_LIGA_AUF_URUGUAYA___APERTURA___ROUND_1,URUGUAY,LIGA AUF URUGUAYA - APERTURA - ROUND 1,https://www.flashscore.com/football/
VENEZUELA_LIGA_FUTVE___APERTURA___ROUND_2,VENEZUELA,LIGA FUTVE - APERTURA - ROUND 2,https://www.flashscore.com/football/
BRAZIL_CATARINENSE___RELEGATION_GROUP___ROUND_2,BRAZIL,CATARINENSE - RELEGATION GROUP - ROUND 2,https://www.flashscore.com/football/
BRAZIL_MINEIRO___ROUND_7,BRAZIL,MINEIRO - ROUND 7,https://www.flashscore.com/football/
COLOMBIA_PRIMERA_A___APERTURA___ROUND_5,COLOMBIA,PRIMERA A - APERTURA - ROUND 5,https://www.flashscore.com/football/
CHILE_LIGA_DE_PRIMERA___ROUND_2,CHILE,LIGA DE PRIMERA - ROUND 2,https://www.flashscore.com/football/
MARTINIQUE_TROPHEE_GERARD_JANVION___ROUND_15,MARTINIQUE,TROPHEE GERARD JANVION - ROUND 15,https://www.flashscore.com/football/
ARGENTINA_LIGA_PROFESIONAL___APERTURA___ROUND_4,ARGENTINA,LIGA PROFESIONAL - APERTURA - ROUND 4,https://www.flashscore.com/football/
GUATEMALA_LIGA_NACIONAL___CLAUSURA___ROUND_5,GUATEMALA,LIGA NACIONAL - CLAUSURA - ROUND 5,https://www.flashscore.com/football/
HONDURAS_LIGA_NACIONAL___CLAUSURA___ROUND_4,HONDURAS,LIGA NACIONAL - CLAUSURA - ROUND 4,https://www.flashscore.com/football/
MEXICO_LIGA_MX___CLAUSURA___ROUND_5,MEXICO,LIGA MX - CLAUSURA - ROUND 5,https://www.flashscore.com/football/
MEXICO_LIGA_DE_EXPANSION_MX___CLAUSURA___ROUND_5,MEXICO,LIGA DE EXPANSION MX - CLAUSURA - ROUND 5,https://www.flashscore.com/football/
PANAMA_LPF___CLAUSURA___ROUND_4,PANAMA,LPF - CLAUSURA - ROUND 4,https://www.flashscore.com/football/
COSTA_RICA_PRIMERA_DIVISION___CLAUSURA___ROUND_6,COSTA RICA,PRIMERA DIVISION - CLAUSURA - ROUND 6,https://www.flashscore.com/football/
JAPAN_J2/J3_LEAGUE___ROUND_1,JAPAN,J2/J3 LEAGUE - ROUND 1,https://www.flashscore.com/football/
PHILIPPINES_PFL___ROUND_13,PHILIPPINES,PFL - ROUND 13,https://www.flashscore.com/football/
TAIWAN_MULAN_FOOTBALL_LEAGUE_WOMEN___ROUND_14,TAIWAN,MULAN FOOTBALL LEAGUE WOMEN - ROUND 14,https://www.flashscore.com/football/
LAOS_LAO_LEAGUE___ROUND_13,LAOS,LAO LEAGUE - ROUND 13,https://www.flashscore.com/football/
TURKEY_1._LIG___ROUND_24,TURKEY,1. LIG - ROUND 24,https://www.flashscore.com/football/
CAMBODIA_CPL___ROUND_20,CAMBODIA,CPL - ROUND 20,https://www.flashscore.com/football/
SPAIN_LIGA_F_WOMEN___ROUND_19,SPAIN,LIGA F WOMEN - ROUND 19,https://www.flashscore.com/football/
VIETNAM_V.LEAGUE_1___ROUND_13,VIETNAM,V.LEAGUE 1 - ROUND 13,https://www.flashscore.com/football/
ITALY_SERIE_A_WOMEN___ROUND_13,ITALY,SERIE A WOMEN - ROUND 13,https://www.flashscore.com/football/
TURKEY_SUPER_LIG___ROUND_21,TURKEY,SUPER LIG - ROUND 21,https://www.flashscore.com/football/
DR_CONGO_LIGUE_1___ROUND_28,DR CONGO,LIGUE 1 - ROUND 28,https://www.flashscore.com/football/
DR_CONGO_LIGUE_1___ROUND_23,DR CONGO,LIGUE 1 - ROUND 23,https://www.flashscore.com/football/
ENGLAND_WSL___ROUND_15,ENGLAND,WSL - ROUND 15,https://www.flashscore.com/football/
FINLAND_LIIGA_CUP,FINLAND,LIIGA CUP,https://www.flashscore.com/football/
KOSOVO_SUPERLIGA___ROUND_19,KOSOVO,SUPERLIGA - ROUND 19,https://www.flashscore.com/football/
LESOTHO_PREMIER_LEAGUE___ROUND_18,LESOTHO,PREMIER LEAGUE - ROUND 18,https://www.flashscore.com/football/
WORLD:_CLUB_FRIENDLY,WORLD:,Club Friendly,https://www.flashscore.com/football/
WORLD:_CLUB_FRIENDLY_WOMEN,WORLD:,Club Friendly Women,https://www.flashscore.com/football/
BOTSWANA:_PREMIER_LEAGUE,BOTSWANA:,Premier League,https://www.flashscore.com/football/
ALGERIA:_LIGUE_1,ALGERIA:,Ligue 1,https://www.flashscore.com/football/
WORLD:_FRIENDLY_INTERNATIONAL,WORLD:,Friendly International,https://www.flashscore.com/football/
WORLD:_FRIENDLY_INTERNATIONAL_WOMEN,WORLD:,Friendly International Women,https://www.flashscore.com/football/
NICARAGUA:_LIGA_PRIMERA___CLAUSURA,NICARAGUA:,Liga Primera - Clausura,https://www.flashscore.com/football/
MALTA:_PREMIER_LEAGUE___SECOND_STAGE___MAIN,MALTA:,Premier League - Second stage - Main,https://www.flashscore.com/football/
ARGENTINA:_LIGA_PROFESIONAL___APERTURA,ARGENTINA:,Liga Profesional - Apertura,https://www.flashscore.com/football/
SCOTLAND:_PREMIERSHIP,SCOTLAND:,Premiership,https://www.flashscore.com/football/
NORTHERN_IRELAND:_NIFL_PREMIERSHIP,NORTHERN IRELAND:,NIFL Premiership,https://www.flashscore.com/football/
SCOTLAND:_CHAMPIONSHIP,SCOTLAND:,Championship,https://www.flashscore.com/football/
ENGLAND:_LEAGUE_ONE,ENGLAND:,League One,https://www.flashscore.com/football/
ENGLAND:_LEAGUE_TWO,ENGLAND:,League Two,https://www.flashscore.com/football/
POLAND:_EKSTRAKLASA,POLAND:,Ekstraklasa,https://www.flashscore.com/football/
ITALY:_SERIE_A,ITALY:,Serie A,https://www.flashscore.com/football/
SLOVENIA:_PRVA_LIGA,SLOVENIA:,Prva liga,https://www.flashscore.com/football/
TANZANIA:_LIGI_KUU_BARA,TANZANIA:,Ligi Kuu Bara,https://www.flashscore.com/football/
EUROPE:_PREMIER_LEAGUE_INTERNATIONAL_CUP,EUROPE:,Premier League International Cup,https://www.flashscore.com/football/
ENGLAND:_CHAMPIONSHIP,ENGLAND:,Championship,https://www.flashscore.com/football/
BANGLADESH:_FEDERATION_CUP,BANGLADESH:,Federation Cup,https://www.flashscore.com/football/
NORTHERN_IRELAND:_NIFL_CHAMPIONSHIP,NORTHERN IRELAND:,NIFL Championship,https://www.flashscore.com/football/
NORWAY_OBOS_SUPERCUP___ROUND_2,NORWAY,OBOS SUPERCUP - ROUND 2,https://www.flashscore.com/football/
ENGLAND_LEAGUE_ONE___ROUND_31,ENGLAND,LEAGUE ONE - ROUND 31,https://www.flashscore.com/football/
CYPRUS_DIVISION_2___RELEGATION_GROUP___ROUND_4,CYPRUS,DIVISION 2 - RELEGATION GROUP - ROUND 4,https://www.flashscore.com/football/
CYPRUS_DIVISION_2___CHAMPIONSHIP_GROUP___ROUND_4,CYPRUS,DIVISION 2 - CHAMPIONSHIP GROUP - ROUND 4,https://www.flashscore.com/football/
FRANCE_PREMIERE_LIGUE_WOMEN___ROUND_15,FRANCE,PREMIERE LIGUE WOMEN - ROUND 15,https://www.flashscore.com/football/
HUNGARY_NB_II.___ROUND_17,HUNGARY,NB II. - ROUND 17,https://www.flashscore.com/football/
ISRAEL_LIGAT_HA'AL___ROUND_22,ISRAEL,LIGAT HA'AL - ROUND 22,https://www.flashscore.com/football/
LIBYA_PREMIER_LEAGUE___ROUND_9,LIBYA,PREMIER LEAGUE - ROUND 9,https://www.flashscore.com/football/
SERBIA_MOZZART_BET_SUPER_LIGA___ROUND_22,SERBIA,MOZZART BET SUPER LIGA - ROUND 22,https://www.flashscore.com/football/
TUNISIA_LIGUE_PROFESSIONNELLE_1___ROUND_20,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 20,https://www.flashscore.com/football/
ITALY_SERIE_C___GROUP_A___ROUND_25,ITALY,SERIE C - GROUP A - ROUND 25,https://www.flashscore.com/football/
